candidate_id,location_score,exp_score,engagement_score,consulting_penalty,is_honeypot,yoe,notice_days,country,current_title
CAND_0036980,0.1,0.6,0.5640000000000001,1.0,False,13.4,90,UK,Civil Engineer
CAND_0036981,1.0,0.6,0.282,1.0,False,14.5,60,India,Sales Executive
CAND_0036982,1.0,1.0,0.314,1.0,False,8.4,120,India,Marketing Manager
CAND_0036983,1.0,0.8,0.39599999999999996,1.0,False,9.4,150,India,Customer Support
CAND_0036984,1.0,0.4,0.514,1.0,False,2.4,150,India,Cloud Engineer
CAND_0036985,1.0,1.0,0.32,1.0,False,7.5,60,India,Accountant
CAND_0036986,1.0,1.0,0.6539999999999999,1.0,False,7.5,60,India,Backend Engineer
CAND_0036987,1.0,0.6,0.29400000000000004,1.0,False,15.0,90,India,Project Manager
CAND_0036988,1.0,0.6,0.29400000000000004,1.0,False,14.3,120,India,Marketing Manager
CAND_0036989,1.0,0.8,0.504,1.0,False,4.4,60,India,Business Analyst
CAND_0036990,1.0,1.0,0.30800000000000005,1.0,False,7.2,150,India,Customer Support
CAND_0036991,1.0,1.0,0.562,1.0,False,8.7,60,India,DevOps Engineer
CAND_0036992,0.6,0.4,0.396,1.0,False,3.4,120,UAE,.NET Developer
CAND_0036993,1.0,0.8,0.6599999999999999,1.0,False,9.2,30,India,Mechanical Engineer
CAND_0036994,0.1,1.0,0.406,1.0,False,5.9,120,Australia,Java Developer
CAND_0036995,1.0,0.8,0.688,1.0,False,4.8,60,India,Civil Engineer
CAND_0036996,1.0,0.8,0.5940000000000001,1.0,False,4.5,90,India,Cloud Engineer
CAND_0036997,1.0,1.0,0.40599999999999997,1.0,False,7.8,120,India,Accountant
CAND_0036998,1.0,0.4,0.41400000000000003,0.2,False,3.1,90,India,QA Engineer
CAND_0036999,1.0,1.0,0.314,1.0,False,8.1,90,India,Accountant
CAND_0037000,1.0,0.4,0.782,1.0,False,2.7,15,India,Search Engineer
CAND_0037001,0.1,1.0,0.49799999999999994,1.0,False,8.6,120,USA,.NET Developer
CAND_0037002,1.0,0.4,0.6659999999999999,1.0,False,3.6,30,India,HR Manager
CAND_0037003,1.0,0.6,0.392,1.0,False,12.8,60,India,HR Manager
CAND_0037004,1.0,0.8,0.49600000000000005,1.0,False,10.4,120,India,Project Manager
CAND_0037005,1.0,0.4,0.5900000000000001,0.2,False,1.1,90,India,Mobile Developer
CAND_0037006,1.0,1.0,0.436,1.0,False,6.5,60,India,Civil Engineer
CAND_0037007,1.0,0.4,0.5780000000000001,1.0,False,3.7,60,India,HR Manager
CAND_0037008,1.0,0.6,0.406,1.0,False,12.2,90,India,Mechanical Engineer
CAND_0037009,1.0,0.4,0.546,0.2,False,2.1,150,India,Business Analyst
CAND_0037010,0.1,1.0,0.188,1.0,False,5.0,90,USA,Business Analyst
CAND_0037011,1.0,0.8,0.6560000000000001,1.0,False,9.6,120,India,Operations Manager
CAND_0037012,1.0,1.0,0.69,1.0,False,7.9,30,India,Sales Executive
CAND_0037013,1.0,1.0,0.48200000000000004,1.0,False,8.4,150,India,Graphic Designer
CAND_0037014,1.0,1.0,0.76,1.0,False,5.0,30,India,Marketing Manager
CAND_0037015,1.0,0.4,0.728,1.0,False,2.8,30,India,HR Manager
CAND_0037016,1.0,1.0,0.434,1.0,False,6.0,60,India,Frontend Engineer
CAND_0037017,1.0,0.6,0.30200000000000005,1.0,False,13.7,90,India,Mechanical Engineer
CAND_0037018,1.0,0.8,0.6779999999999999,1.0,False,4.9,120,India,.NET Developer
CAND_0037019,0.1,0.4,0.314,1.0,False,2.0,120,UK,.NET Developer
CAND_0037020,1.0,0.8,0.366,1.0,False,11.2,60,India,Project Manager
CAND_0037021,1.0,0.4,0.38000000000000006,0.2,False,2.0,120,India,.NET Developer
CAND_0037022,0.1,0.4,0.5760000000000001,1.0,False,3.4,60,UAE,Operations Manager
CAND_0037023,1.0,0.6,0.6679999999999999,1.0,False,13.2,60,India,Mechanical Engineer
CAND_0037024,1.0,0.4,0.252,1.0,False,2.5,90,India,Content Writer
CAND_0037025,0.1,0.8,0.448,1.0,False,11.5,60,Canada,HR Manager
CAND_0037026,1.0,0.4,0.8620000000000001,1.0,False,2.5,60,India,Software Engineer
CAND_0037027,0.1,0.6,0.324,1.0,False,14.6,60,USA,Mechanical Engineer
CAND_0037028,1.0,0.8,0.546,1.0,False,4.8,60,India,Graphic Designer
CAND_0037029,1.0,1.0,0.542,1.0,False,6.9,120,India,Software Engineer
CAND_0037030,1.0,0.8,0.36000000000000004,1.0,False,10.6,90,India,Marketing Manager
CAND_0037031,1.0,0.8,0.47000000000000003,1.0,False,11.4,120,India,Civil Engineer
CAND_0037032,1.0,0.8,0.6499999999999999,1.0,False,9.6,120,India,QA Engineer
CAND_0037033,1.0,0.4,0.45,1.0,False,1.6,30,India,HR Manager
CAND_0037034,1.0,0.6,0.22600000000000003,1.0,False,13.4,90,India,Mechanical Engineer
CAND_0037035,0.1,1.0,0.446,1.0,False,8.5,60,UAE,Accountant
CAND_0037036,1.0,1.0,0.768,1.0,False,7.0,30,India,Graphic Designer
CAND_0037037,0.6,0.4,0.23600000000000002,1.0,False,2.0,120,Canada,Operations Manager
CAND_0037038,1.0,1.0,0.8660000000000001,1.0,False,8.2,30,India,Content Writer
CAND_0037039,1.0,1.0,0.6559999999999999,1.0,False,6.6,60,India,HR Manager
CAND_0037040,1.0,0.6,0.502,1.0,False,12.2,150,India,Business Analyst
CAND_0037041,1.0,1.0,0.28200000000000003,0.2,False,5.9,150,India,Sales Executive
CAND_0037042,1.0,0.8,0.358,1.0,False,9.5,150,India,Sales Executive
CAND_0037043,0.1,1.0,0.744,1.0,False,8.9,150,Australia,Frontend Engineer
CAND_0037044,1.0,1.0,0.806,1.0,False,5.9,90,India,Project Manager
CAND_0037045,1.0,1.0,0.6060000000000001,1.0,False,5.3,60,India,Content Writer
CAND_0037046,1.0,0.8,0.54,1.0,False,4.7,120,India,Customer Support
CAND_0037047,1.0,0.8,0.6440000000000001,0.2,False,4.2,150,India,Civil Engineer
CAND_0037048,1.0,0.8,0.42400000000000004,1.0,False,4.2,120,India,Mobile Developer
CAND_0037049,1.0,0.8,0.41,1.0,False,9.2,30,India,QA Engineer
CAND_0037050,1.0,1.0,0.37400000000000005,1.0,False,7.4,150,India,Software Engineer
CAND_0037051,1.0,1.0,0.278,1.0,False,5.9,120,India,Civil Engineer
CAND_0037052,1.0,1.0,0.6799999999999999,1.0,False,6.3,90,India,.NET Developer
CAND_0037053,1.0,1.0,0.398,1.0,False,5.2,90,India,QA Engineer
CAND_0037054,1.0,0.8,0.418,1.0,False,4.9,120,India,Full Stack Developer
CAND_0037055,1.0,1.0,0.30000000000000004,1.0,False,5.3,90,India,Content Writer
CAND_0037056,1.0,0.4,0.44400000000000006,1.0,False,1.8,90,India,Graphic Designer
CAND_0037057,1.0,0.8,0.31,1.0,False,10.7,120,India,Business Analyst
CAND_0037058,0.1,1.0,0.544,1.0,False,8.6,90,UAE,Cloud Engineer
CAND_0037059,0.1,1.0,0.516,1.0,False,8.6,90,USA,HR Manager
CAND_0037060,0.1,0.4,0.724,1.0,False,3.2,30,UAE,Analytics Engineer
CAND_0037061,1.0,1.0,0.254,1.0,False,5.9,120,India,Sales Executive
CAND_0037062,1.0,1.0,0.742,1.0,False,7.3,30,India,HR Manager
CAND_0037063,1.0,0.4,0.49599999999999994,1.0,False,2.2,120,India,Customer Support
CAND_0037064,1.0,1.0,0.40399999999999997,0.2,False,6.2,60,India,Project Manager
CAND_0037065,0.1,0.4,0.48200000000000004,1.0,False,3.9,90,UAE,Analytics Engineer
CAND_0037066,1.0,0.8,0.468,1.0,False,4.8,90,India,Software Engineer
CAND_0037067,1.0,1.0,0.45799999999999996,1.0,False,6.7,90,India,Cloud Engineer
CAND_0037068,0.6,1.0,0.402,1.0,False,6.1,150,Australia,.NET Developer
CAND_0037069,1.0,0.8,0.334,1.0,False,9.9,90,India,Software Engineer
CAND_0037070,0.1,1.0,0.314,1.0,False,9.0,60,Germany,Mechanical Engineer
CAND_0037071,1.0,0.4,0.37000000000000005,0.2,False,2.4,90,India,Marketing Manager
CAND_0037072,1.0,1.0,0.37200000000000005,0.2,False,5.2,90,India,Graphic Designer
CAND_0037073,1.0,1.0,0.798,1.0,False,7.4,60,India,DevOps Engineer
CAND_0037074,0.1,1.0,0.808,1.0,False,6.0,90,Australia,Java Developer
CAND_0037075,1.0,1.0,0.52,1.0,False,5.1,90,India,Backend Engineer
CAND_0037076,0.1,0.4,0.224,1.0,False,2.2,120,USA,Accountant
CAND_0037077,0.1,0.6,0.36999999999999994,1.0,False,14.7,60,UAE,Customer Support
CAND_0037078,1.0,0.4,0.5700000000000001,1.0,False,3.8,30,India,Cloud Engineer
CAND_0037079,1.0,0.6,0.22599999999999998,1.0,False,14.7,60,India,Content Writer
CAND_0037080,1.0,1.0,0.13,1.0,False,6.0,150,India,Sales Executive
CAND_0037081,1.0,0.6,0.558,1.0,False,12.6,60,India,Civil Engineer
CAND_0037082,1.0,0.4,0.432,0.2,False,1.7,90,India,Civil Engineer
CAND_0037083,0.1,0.8,0.454,1.0,False,10.4,120,UK,Project Manager
CAND_0037084,1.0,0.8,0.6439999999999999,1.0,False,9.5,150,India,Operations Manager
CAND_0037085,0.1,0.4,0.34800000000000003,1.0,False,3.7,120,Canada,Frontend Engineer
CAND_0037086,1.0,0.4,0.36000000000000004,1.0,False,2.4,90,India,Mechanical Engineer
CAND_0037087,1.0,0.8,0.38600000000000007,1.0,False,9.4,150,India,.NET Developer
CAND_0037088,0.1,0.6,0.5840000000000001,1.0,False,12.1,90,UAE,Operations Manager
CAND_0037089,1.0,1.0,0.20400000000000001,1.0,False,5.5,90,India,Project Manager
CAND_0037090,1.0,0.4,0.30800000000000005,1.0,False,2.7,120,India,Customer Support
CAND_0037091,1.0,0.8,0.336,1.0,False,11.7,150,India,Project Manager
CAND_0037092,0.1,0.4,0.51,1.0,False,1.1,150,Germany,QA Engineer
CAND_0037093,1.0,0.4,0.47200000000000003,1.0,False,2.4,120,India,Civil Engineer
CAND_0037094,1.0,0.4,0.54,1.0,False,1.7,60,India,Civil Engineer
CAND_0037095,0.6,0.8,0.42,1.0,False,11.6,30,Canada,Project Manager
CAND_0037096,1.0,0.8,0.42400000000000004,1.0,False,10.1,150,India,Accountant
CAND_0037097,0.1,0.4,0.6060000000000001,1.0,False,1.6,60,Canada,Software Engineer
CAND_0037098,1.0,0.4,0.6300000000000001,1.0,False,3.7,120,India,Business Analyst
CAND_0037099,0.1,0.8,0.736,1.0,False,11.4,30,UAE,Content Writer
CAND_0037100,1.0,0.6,0.5820000000000001,1.0,False,12.2,30,India,Marketing Manager
CAND_0037101,1.0,1.0,0.42600000000000005,1.0,False,7.5,90,India,HR Manager
CAND_0037102,1.0,1.0,0.314,1.0,False,5.0,90,India,Mobile Developer
CAND_0037103,1.0,0.8,0.5900000000000001,1.0,False,4.9,90,India,Content Writer
CAND_0037104,1.0,1.0,0.28200000000000003,1.0,False,5.5,150,India,Graphic Designer
CAND_0037105,1.0,0.8,0.508,1.0,False,11.1,90,India,Civil Engineer
CAND_0037106,1.0,1.0,0.6259999999999999,1.0,False,5.6,60,India,Cloud Engineer
CAND_0037107,1.0,1.0,0.442,1.0,False,7.7,90,India,Operations Manager
CAND_0037108,1.0,0.8,0.522,1.0,False,10.2,120,India,Customer Support
CAND_0037109,0.1,0.4,0.5800000000000001,1.0,False,1.5,90,USA,Project Manager
CAND_0037110,1.0,1.0,0.6040000000000001,1.0,False,5.0,90,India,Civil Engineer
CAND_0037111,1.0,0.4,0.416,1.0,False,3.4,120,India,.NET Developer
CAND_0037112,0.6,1.0,0.446,1.0,False,7.2,60,USA,Operations Manager
CAND_0037113,1.0,0.8,0.78,1.0,False,4.3,30,India,QA Engineer
CAND_0037114,1.0,0.8,0.5700000000000001,1.0,False,4.4,60,India,HR Manager
CAND_0037115,0.1,1.0,0.6140000000000001,1.0,False,6.9,90,UK,Accountant
CAND_0037116,0.1,0.8,0.554,1.0,False,11.7,30,Canada,HR Manager
CAND_0037117,1.0,0.8,0.47600000000000003,1.0,False,4.6,60,India,Computer Vision Engineer
CAND_0037118,0.1,0.6,0.29000000000000004,1.0,False,14.3,90,Canada,Mechanical Engineer
CAND_0037119,1.0,0.4,0.55,1.0,False,3.4,90,India,QA Engineer
CAND_0037120,1.0,0.8,0.28200000000000003,1.0,False,4.6,150,India,HR Manager
CAND_0037121,1.0,0.8,0.49199999999999994,1.0,False,9.4,60,India,Civil Engineer
CAND_0037122,1.0,1.0,0.328,1.0,False,5.2,90,India,Full Stack Developer
CAND_0037123,1.0,1.0,0.262,1.0,False,6.8,60,India,Content Writer
CAND_0037124,0.1,0.4,0.47600000000000003,1.0,False,3.2,60,UK,Operations Manager
CAND_0037125,0.1,1.0,0.29600000000000004,1.0,False,6.0,120,UAE,Java Developer
CAND_0037126,0.1,0.6,0.47200000000000003,1.0,False,13.3,120,UAE,Operations Manager
CAND_0037127,0.1,0.6,0.528,1.0,False,13.6,150,Germany,Sales Executive
CAND_0037128,1.0,0.4,0.32000000000000006,1.0,False,3.7,150,India,Marketing Manager
CAND_0037129,0.6,0.4,0.45799999999999996,1.0,False,3.6,90,Singapore,Business Analyst
CAND_0037130,1.0,1.0,0.7,1.0,False,6.7,90,India,Accountant
CAND_0037131,0.6,0.4,0.386,1.0,False,1.8,60,USA,Graphic Designer
CAND_0037132,1.0,0.6,0.6419999999999999,1.0,False,14.1,60,India,Customer Support
CAND_0037133,0.1,0.8,0.6059999999999999,1.0,False,9.6,60,Australia,Accountant
CAND_0037134,1.0,0.8,0.48400000000000004,1.0,False,4.7,120,India,Civil Engineer
CAND_0037135,1.0,0.6,0.36400000000000005,1.0,False,12.2,90,India,Customer Support
CAND_0037136,1.0,1.0,0.36600000000000005,1.0,False,8.2,120,India,DevOps Engineer
CAND_0037137,0.1,1.0,0.61,1.0,False,5.7,90,USA,.NET Developer
CAND_0037138,1.0,1.0,0.6320000000000001,1.0,False,8.3,90,India,Customer Support
CAND_0037139,1.0,1.0,0.34600000000000003,1.0,False,8.6,150,India,Content Writer
CAND_0037140,1.0,1.0,0.36600000000000005,1.0,False,6.2,90,India,Accountant
CAND_0037141,1.0,0.6,0.434,1.0,False,12.7,90,India,Accountant
CAND_0037142,1.0,1.0,0.29000000000000004,1.0,False,7.7,30,India,Sales Executive
CAND_0037143,1.0,0.4,0.772,1.0,False,2.1,90,India,DevOps Engineer
CAND_0037144,1.0,1.0,0.556,1.0,False,8.8,30,India,Mobile Developer
CAND_0037145,0.1,0.4,0.5880000000000001,0.2,False,1.0,30,Singapore,Graphic Designer
CAND_0037146,1.0,0.4,0.316,1.0,False,1.2,60,India,Content Writer
CAND_0037147,1.0,1.0,0.442,1.0,False,5.8,90,India,Customer Support
CAND_0037148,0.1,0.6,0.558,1.0,False,14.4,60,USA,Operations Manager
CAND_0037149,1.0,0.8,0.6779999999999999,1.0,False,11.5,60,India,Accountant
CAND_0037150,0.6,0.8,0.558,1.0,False,10.7,60,USA,Sales Executive
CAND_0037151,1.0,0.6,0.4,1.0,False,14.2,60,India,Project Manager
CAND_0037152,0.6,0.6,0.4,1.0,False,13.6,30,Canada,Mechanical Engineer
CAND_0037153,1.0,1.0,0.6020000000000001,1.0,False,5.3,120,India,QA Engineer
CAND_0037154,1.0,0.8,0.316,1.0,False,4.0,120,India,Marketing Manager
CAND_0037155,1.0,0.8,0.556,1.0,False,4.5,30,India,Sales Executive
CAND_0037156,1.0,1.0,0.336,1.0,False,8.5,90,India,Sales Executive
CAND_0037157,0.1,1.0,0.71,1.0,False,5.3,60,Australia,Project Manager
CAND_0037158,1.0,0.4,0.63,1.0,False,3.8,90,India,Mobile Developer
CAND_0037159,0.6,0.8,0.398,1.0,False,9.3,90,USA,Frontend Engineer
CAND_0037160,1.0,1.0,0.8279999999999998,1.0,False,6.0,30,India,Data Scientist
CAND_0037161,0.1,0.4,0.558,1.0,False,1.8,120,USA,Mobile Developer
CAND_0037162,1.0,1.0,0.5820000000000001,1.0,False,5.1,60,India,Analytics Engineer
CAND_0037163,1.0,0.8,0.348,0.2,False,4.8,60,India,Customer Support
CAND_0037164,1.0,1.0,0.242,1.0,False,6.8,150,India,Software Engineer
CAND_0037165,1.0,0.6,0.6240000000000001,1.0,False,14.1,30,India,Sales Executive
CAND_0037166,0.6,1.0,0.36600000000000005,1.0,False,6.7,30,UK,Accountant
CAND_0037167,1.0,0.8,0.6419999999999999,1.0,False,10.4,60,India,Project Manager
CAND_0037168,1.0,0.8,0.56,1.0,False,4.6,60,India,Frontend Engineer
CAND_0037169,1.0,0.4,0.6120000000000001,0.2,False,2.3,60,India,Sales Executive
CAND_0037170,1.0,1.0,0.16,1.0,False,6.7,120,India,Sales Executive
CAND_0037171,0.6,0.6,0.4,1.0,False,15.0,90,UK,Operations Manager
CAND_0037172,0.1,1.0,0.24800000000000003,1.0,False,8.7,90,Singapore,Project Manager
CAND_0037173,1.0,1.0,0.382,1.0,False,7.7,90,India,Cloud Engineer
CAND_0037174,1.0,1.0,0.374,0.2,False,7.7,90,India,Graphic Designer
CAND_0037175,1.0,0.6,0.776,1.0,False,12.3,150,India,Sales Executive
CAND_0037176,0.6,0.4,0.6319999999999999,1.0,False,2.3,60,Germany,Software Engineer
CAND_0037177,1.0,1.0,0.6039999999999999,1.0,False,5.2,60,India,Accountant
CAND_0037178,1.0,0.8,0.38799999999999996,1.0,False,4.0,60,India,Accountant
CAND_0037179,0.1,0.4,0.6240000000000001,1.0,False,2.2,30,USA,Content Writer
CAND_0037180,1.0,0.4,0.6819999999999999,0.2,False,2.2,60,India,Accountant
CAND_0037181,1.0,0.8,0.25,1.0,False,11.6,60,India,Accountant
CAND_0037182,1.0,0.4,0.462,1.0,False,2.7,90,India,Marketing Manager
CAND_0037183,1.0,1.0,0.554,1.0,False,8.8,60,India,Customer Support
CAND_0037184,1.0,1.0,0.712,1.0,False,6.4,60,India,HR Manager
CAND_0037185,1.0,1.0,0.30400000000000005,1.0,False,6.4,90,India,Marketing Manager
CAND_0037186,1.0,0.4,0.448,1.0,False,2.3,90,India,DevOps Engineer
CAND_0037187,1.0,1.0,0.462,1.0,False,5.5,150,India,Operations Manager
CAND_0037188,0.1,0.4,0.14600000000000002,1.0,False,1.4,150,Singapore,HR Manager
CAND_0037189,1.0,0.8,0.5740000000000001,1.0,False,11.2,60,India,Customer Support
CAND_0037190,0.1,0.8,0.6679999999999999,1.0,False,10.7,30,Canada,Graphic Designer
CAND_0037191,1.0,0.4,0.39199999999999996,1.0,False,3.0,150,India,Mechanical Engineer
CAND_0037192,1.0,0.6,0.41000000000000003,1.0,False,14.0,120,India,Operations Manager
CAND_0037193,0.1,1.0,0.336,1.0,False,5.4,30,Canada,Mechanical Engineer
CAND_0037194,1.0,0.8,0.462,1.0,False,9.1,120,India,Java Developer
CAND_0037195,0.1,0.4,0.388,1.0,False,2.2,90,USA,HR Manager
CAND_0037196,1.0,1.0,0.28800000000000003,1.0,False,5.1,120,India,Accountant
CAND_0037197,1.0,0.4,0.23800000000000002,1.0,False,2.5,90,India,Accountant
CAND_0037198,0.1,0.8,0.45,1.0,False,4.2,150,USA,Java Developer
CAND_0037199,0.1,0.4,0.5940000000000001,0.2,False,3.2,120,Singapore,Frontend Engineer
CAND_0037200,1.0,0.4,0.36400000000000005,0.2,False,1.0,120,India,Mobile Developer
CAND_0037201,1.0,0.4,0.522,0.2,False,1.0,120,India,Business Analyst
CAND_0037202,0.6,0.4,0.34400000000000003,1.0,False,1.7,90,USA,Business Analyst
CAND_0037203,1.0,1.0,0.39,1.0,False,7.3,30,India,Mechanical Engineer
CAND_0037204,1.0,0.4,0.34,0.2,False,1.6,90,India,Software Engineer
CAND_0037205,0.1,1.0,0.77,1.0,False,6.2,90,USA,Full Stack Developer
CAND_0037206,1.0,0.8,0.5640000000000001,1.0,False,9.2,90,India,Mobile Developer
CAND_0037207,1.0,1.0,0.46,1.0,False,7.8,90,India,Software Engineer
CAND_0037208,0.1,0.8,0.6800000000000002,1.0,False,9.2,150,UK,Civil Engineer
CAND_0037209,1.0,0.4,0.334,0.2,False,1.3,150,India,Business Analyst
CAND_0037210,1.0,0.6,0.37799999999999995,1.0,False,13.4,60,India,Project Manager
CAND_0037211,1.0,0.4,0.552,1.0,False,2.7,60,India,Mechanical Engineer
CAND_0037212,1.0,1.0,0.542,1.0,False,7.2,60,India,DevOps Engineer
CAND_0037213,1.0,0.8,0.43200000000000005,1.0,False,9.4,120,India,.NET Developer
CAND_0037214,1.0,1.0,0.14600000000000002,1.0,False,6.1,120,India,Content Writer
CAND_0037215,1.0,1.0,0.432,1.0,False,5.6,90,India,Content Writer
CAND_0037216,1.0,1.0,0.6220000000000001,1.0,False,8.3,30,India,Cloud Engineer
CAND_0037217,1.0,0.4,0.40199999999999997,1.0,False,3.3,60,India,HR Manager
CAND_0037218,1.0,0.8,0.304,1.0,False,4.5,60,India,Mechanical Engineer
CAND_0037219,1.0,0.8,0.44,0.2,False,4.4,60,India,Project Manager
CAND_0037220,1.0,0.4,0.532,1.0,False,3.9,90,India,Civil Engineer
CAND_0037221,1.0,0.4,0.4,1.0,False,2.3,90,India,Civil Engineer
CAND_0037222,0.1,0.8,0.632,1.0,False,11.2,90,Germany,Sales Executive
CAND_0037223,1.0,0.8,0.518,1.0,False,4.0,60,India,Data Engineer
CAND_0037224,0.1,0.4,0.542,1.0,False,2.9,90,Canada,HR Manager
CAND_0037225,1.0,0.4,0.282,1.0,False,2.6,60,India,Content Writer
CAND_0037226,1.0,0.4,0.554,1.0,False,1.5,90,India,Operations Manager
CAND_0037227,1.0,1.0,0.6719999999999999,1.0,False,6.9,60,India,Accountant
CAND_0037228,1.0,1.0,0.516,1.0,False,6.1,30,India,Cloud Engineer
CAND_0037229,1.0,0.4,0.466,1.0,False,3.4,90,India,Java Developer
CAND_0037230,0.1,0.6,0.42000000000000004,1.0,False,14.5,90,USA,Content Writer
CAND_0037231,1.0,0.4,0.36400000000000005,1.0,False,3.2,30,India,HR Manager
CAND_0037232,1.0,0.8,0.5880000000000001,1.0,False,4.0,60,India,Business Analyst
CAND_0037233,1.0,0.8,0.644,1.0,False,9.7,30,India,Sales Executive
CAND_0037234,1.0,0.6,0.47400000000000003,1.0,False,13.6,60,India,Project Manager
CAND_0037235,0.1,0.8,0.30200000000000005,1.0,False,9.2,150,Canada,Mechanical Engineer
CAND_0037236,1.0,0.6,0.34400000000000003,1.0,False,14.4,90,India,Project Manager
CAND_0037237,1.0,0.4,0.126,1.0,False,1.1,150,India,Graphic Designer
CAND_0037238,1.0,0.8,0.6540000000000001,1.0,False,4.2,90,India,QA Engineer
CAND_0037239,1.0,1.0,0.696,1.0,False,9.0,150,India,Cloud Engineer
CAND_0037240,1.0,0.8,0.7,0.2,False,4.5,60,India,Mechanical Engineer
CAND_0037241,1.0,1.0,0.55,1.0,False,8.0,30,India,Civil Engineer
CAND_0037242,1.0,1.0,0.398,1.0,False,5.9,60,India,Graphic Designer
CAND_0037243,1.0,0.4,0.504,1.0,False,1.3,30,India,Business Analyst
CAND_0037244,1.0,1.0,0.458,1.0,False,7.0,120,India,Marketing Manager
CAND_0037245,0.1,0.4,0.328,1.0,False,1.7,90,USA,Customer Support
CAND_0037246,1.0,1.0,0.48600000000000004,1.0,False,8.9,150,India,Accountant
CAND_0037247,1.0,1.0,0.536,1.0,False,6.2,90,India,Full Stack Developer
CAND_0037248,1.0,0.4,0.6019999999999999,1.0,False,2.8,60,India,Content Writer
CAND_0037249,0.1,0.4,0.558,1.0,False,3.5,60,USA,Content Writer
CAND_0037250,1.0,1.0,0.328,1.0,False,8.3,120,India,Content Writer
CAND_0037251,1.0,0.4,0.398,1.0,False,3.5,90,India,Operations Manager
CAND_0037252,1.0,1.0,0.438,1.0,False,7.3,150,India,Graphic Designer
CAND_0037253,1.0,0.4,0.504,1.0,False,3.1,90,India,Marketing Manager
CAND_0037254,1.0,1.0,0.42400000000000004,1.0,False,6.7,90,India,QA Engineer
CAND_0037255,1.0,0.4,0.5720000000000001,1.0,False,3.9,90,India,Business Analyst
CAND_0037256,1.0,1.0,0.54,1.0,False,6.2,30,India,Graphic Designer
CAND_0037257,0.1,1.0,0.6100000000000001,1.0,False,7.7,60,UAE,HR Manager
CAND_0037258,1.0,0.8,0.358,1.0,False,4.9,60,India,Civil Engineer
CAND_0037259,1.0,1.0,0.49600000000000005,1.0,False,6.7,150,India,Software Engineer
CAND_0037260,1.0,1.0,0.28600000000000003,1.0,False,7.8,150,India,Project Manager
CAND_0037261,0.1,0.8,0.34600000000000003,1.0,False,11.4,120,UK,Sales Executive
CAND_0037262,1.0,1.0,0.48400000000000004,1.0,False,7.0,30,India,.NET Developer
CAND_0037263,1.0,0.6,0.41,1.0,False,12.9,60,India,Mechanical Engineer
CAND_0037264,1.0,1.0,0.6140000000000001,1.0,False,7.1,60,India,Analytics Engineer
CAND_0037265,1.0,0.6,0.6340000000000001,1.0,False,12.5,120,India,Marketing Manager
CAND_0037266,1.0,0.8,0.5740000000000001,1.0,False,9.5,120,India,Project Manager
CAND_0037267,1.0,0.4,0.342,1.0,False,1.8,120,India,Project Manager
CAND_0037268,1.0,0.4,0.408,1.0,False,3.0,120,India,QA Engineer
CAND_0037269,0.1,1.0,0.6259999999999999,1.0,False,5.8,60,USA,Operations Manager
CAND_0037270,1.0,1.0,0.54,1.0,False,6.9,90,India,Analytics Engineer
CAND_0037271,0.1,0.4,0.188,1.0,False,2.8,90,Germany,Graphic Designer
CAND_0037272,1.0,0.8,0.454,1.0,False,9.8,120,India,Customer Support
CAND_0037273,1.0,1.0,0.422,0.2,False,5.9,60,India,Frontend Engineer
CAND_0037274,1.0,0.4,0.42200000000000004,1.0,False,1.3,90,India,Full Stack Developer
CAND_0037275,0.1,0.8,0.6079999999999999,1.0,False,9.5,60,Germany,Customer Support
CAND_0037276,0.1,0.6,0.734,1.0,False,12.4,60,USA,Content Writer
CAND_0037277,0.6,0.8,0.49600000000000005,1.0,False,9.4,90,USA,Business Analyst
CAND_0037278,1.0,0.6,0.502,1.0,False,12.4,30,India,HR Manager
CAND_0037279,1.0,0.4,0.394,1.0,False,2.6,90,India,Mechanical Engineer
CAND_0037280,0.1,0.8,0.532,1.0,False,9.8,120,USA,Graphic Designer
CAND_0037281,0.1,0.8,0.30200000000000005,1.0,False,9.5,150,Singapore,Marketing Manager
CAND_0037282,0.1,0.4,0.35000000000000003,1.0,False,3.7,150,UAE,Mechanical Engineer
CAND_0037283,0.6,0.4,0.5959999999999999,1.0,False,3.0,60,Canada,Graphic Designer
CAND_0037284,0.1,0.4,0.504,0.2,False,1.6,90,Germany,Sales Executive
CAND_0037285,0.1,0.8,0.514,1.0,False,4.6,90,Germany,Cloud Engineer
CAND_0037286,1.0,0.8,0.33,1.0,False,9.8,120,India,Customer Support
CAND_0037287,0.1,1.0,0.326,1.0,False,5.5,60,USA,Content Writer
CAND_0037288,1.0,0.4,0.42000000000000004,0.2,False,1.7,90,India,QA Engineer
CAND_0037289,1.0,0.8,0.5920000000000001,1.0,False,4.8,60,India,Civil Engineer
CAND_0037290,1.0,0.4,0.37600000000000006,1.0,False,3.2,120,India,Computer Vision Engineer
CAND_0037291,1.0,0.4,0.48200000000000004,1.0,False,1.0,120,India,Graphic Designer
CAND_0037292,1.0,0.4,0.39199999999999996,1.0,False,2.6,60,India,Java Developer
CAND_0037293,1.0,0.4,0.244,1.0,False,2.0,150,India,Mechanical Engineer
CAND_0037294,1.0,0.4,0.668,1.0,False,1.2,90,India,Java Developer
CAND_0037295,1.0,0.8,0.29000000000000004,1.0,False,9.2,90,India,Full Stack Developer
